time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
7545.444934	264.098724	1.420838	-0.038321	61
7547.532649	264.047058	1.380853	-0.038265	63
7549.619279	263.970123	1.338122	-0.037595	65
7551.706861	263.839081	1.299468	-0.037092	67
7553.794494	263.787140	1.252651	-0.036971	69
7555.882267	263.481628	1.205140	-0.036022	71
7557.970113	264.006775	1.151689	-0.034815	73
7560.060493	263.218079	1.101824	-0.035380	75
7562.150318	262.899841	1.051358	-0.035814	77
7564.240687	264.077667	0.991742	-0.035455	79
7566.332027	264.131134	0.935672	-0.036058	81
7568.423338	262.475433	0.889892	-0.037417	83
7570.515071	262.468689	0.843715	-0.038539	85
7572.604988	262.567017	0.801493	-0.039099	87
7574.697227	263.526672	0.758378	-0.038915	89
7576.786920	263.427521	0.722333	-0.039222	91
7578.878746	263.458160	0.685850	-0.039673	93
7580.969476	263.399597	0.653068	-0.039844	95
7583.059729	263.260559	0.624798	-0.038812	97
7585.150938	263.374786	0.595750	-0.039081	99
7587.242045	263.379822	0.568931	-0.038263	101
7589.332394	263.506531	0.543906	-0.037984	103
7591.422463	263.746246	0.519133	-0.037232	105
7593.512908	261.688538	0.501315	-0.042589	107
7595.602278	261.907074	0.481985	-0.037288	109
7597.689997	261.840240	0.464686	-0.035866	111
7599.781733	261.978851	0.447017	-0.034773	113
7601.871306	262.448822	0.426681	-0.035074	115
7603.963429	262.755341	0.409911	-0.034152	117
7606.052247	263.655304	0.391324	-0.032080	119
7608.137794	263.944183	0.373828	-0.031418	121
7610.237417	264.300934	0.357100	-0.030447	123
7612.335308	264.441376	0.340752	-0.030026	125
7614.436882	264.190979	0.322951	-0.032542	127
7616.536147	264.788757	0.304633	-0.034125	129
7619.316923	10.291881	0.003159	0.005345	131
7623.455355	358.727203	0.001148	0.007017	133
